,trial,uuid,label,ratio,gender
1310,20,48511fd7-5fb8-4556-86dd-579976602439,1.0,2.0,m
1311,21,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.5,m
1312,22,48511fd7-5fb8-4556-86dd-579976602439,0.0,2.0,m
1313,23,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.25,m
1314,24,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.5,m
1315,25,48511fd7-5fb8-4556-86dd-579976602439,0.0,2.0,m
1316,26,48511fd7-5fb8-4556-86dd-579976602439,0.0,2.0,m
1317,27,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.5,m
1318,28,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.5,m
1319,29,48511fd7-5fb8-4556-86dd-579976602439,1.0,2.0,m
1320,0,8deda792-9e6f-4350-9c81-950872bd502c,0.5,2.0,f
1321,1,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.5,f
1322,2,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.5,f
1323,3,8deda792-9e6f-4350-9c81-950872bd502c,0.0,2.0,f
1324,4,8deda792-9e6f-4350-9c81-950872bd502c,0.0,2.0,f
1325,5,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.5,f
1326,6,8deda792-9e6f-4350-9c81-950872bd502c,1.0,1.25,f
1327,7,8deda792-9e6f-4350-9c81-950872bd502c,1.0,2.0,f
1328,8,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.5,f
1329,9,8deda792-9e6f-4350-9c81-950872bd502c,0.0,2.0,f
1330,10,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.25,f
1331,11,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.5,f
1332,12,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.25,f
1333,13,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.166666667,f
1334,14,8deda792-9e6f-4350-9c81-950872bd502c,1.0,1.25,f
1335,15,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.142857143,f
1336,16,8deda792-9e6f-4350-9c81-950872bd502c,1.0,1.166666667,f
1337,17,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.142857143,f
1338,18,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.25,f
1339,19,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.166666667,f
1340,20,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.142857143,f
1341,21,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.142857143,f
1342,22,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.111111111,f
1343,23,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.166666667,f
1344,24,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.111111111,f
1345,25,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.111111111,f
1346,26,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.166666667,f
1347,27,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.111111111,f
1348,28,8deda792-9e6f-4350-9c81-950872bd502c,1.0,1.142857143,f
1349,29,8deda792-9e6f-4350-9c81-950872bd502c,0.0,1.111111111,f
1350,0,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,2.0,m
1351,1,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.5,m
1352,2,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.5,m
1353,3,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,2.0,m
1354,4,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,2.0,m
1355,5,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.5,m
1356,6,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.25,m
1357,7,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,2.0,m
1358,8,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.5,m
1359,9,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,2.0,m
1360,10,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.25,m
1361,11,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.5,m
1362,12,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.25,m
1363,13,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.166666667,m
1364,14,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.25,m
1365,15,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.142857143,m
1366,16,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.166666667,m
1367,17,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.142857143,m
1368,18,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.25,m
1369,19,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.166666667,m
1370,20,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.142857143,m
1371,21,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.142857143,m
1372,22,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.5,1.111111111,m
1373,23,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.166666667,m
1374,24,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.111111111,m
1375,25,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.111111111,m
1376,26,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.166666667,m
1377,27,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.111111111,m
1378,28,a7fd5486-8e78-4d7d-81de-10dc837ad885,1.0,1.142857143,m
1379,29,a7fd5486-8e78-4d7d-81de-10dc837ad885,0.0,1.111111111,m
1380,0,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.111111111,m
1381,1,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.142857143,m
1382,2,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.111111111,m
1383,3,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.166666667,m
1384,4,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.111111111,m
1385,5,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.111111111,m
1386,6,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.166666667,m
1387,7,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.111111111,m
1388,8,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.142857143,m
1389,9,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.142857143,m
1390,10,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.166666667,m
1391,11,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.25,m
1392,12,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.142857143,m
1393,13,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.166666667,m
1394,14,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.142857143,m
1395,15,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.25,m
1396,16,7a666564-318e-4820-846e-e9ad694c75ef,1.0,1.166666667,m
1397,17,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.25,m
1398,18,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.5,m
1399,19,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.25,m
1400,20,7a666564-318e-4820-846e-e9ad694c75ef,0.0,2.0,m
1401,21,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.5,m
1402,22,7a666564-318e-4820-846e-e9ad694c75ef,0.0,2.0,m
1403,23,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.25,m
1404,24,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.5,m
1405,25,7a666564-318e-4820-846e-e9ad694c75ef,0.0,2.0,m
1406,26,7a666564-318e-4820-846e-e9ad694c75ef,0.0,2.0,m
1407,27,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.5,m
1408,28,7a666564-318e-4820-846e-e9ad694c75ef,0.0,1.5,m
1409,29,7a666564-318e-4820-846e-e9ad694c75ef,0.0,2.0,m
1410,0,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,2.0,m
1411,1,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.5,m
1412,2,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.5,m
1413,3,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,2.0,m
1414,4,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,2.0,m
1415,5,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.5,m
1416,6,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.25,m
1417,7,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,2.0,m
1418,8,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.5,m
1419,9,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,2.0,m
1420,10,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.25,m
1421,11,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.5,m
1422,12,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,1.0,1.25,m
1423,13,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.166666667,m
1424,14,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.25,m
1425,15,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.142857143,m
1426,16,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.166666667,m
1427,17,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.142857143,m
1428,18,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.25,m
1429,19,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.166666667,m
1430,20,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,1.0,1.142857143,m
1431,21,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.142857143,m
1432,22,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.111111111,m
1433,23,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.166666667,m
1434,24,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.111111111,m
1435,25,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.111111111,m
1436,26,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.166666667,m
1437,27,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.111111111,m
1438,28,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.142857143,m
1439,29,e58effa3-2e5b-42a9-ac78-75aabb9c3c4e,0.0,1.111111111,m
1440,0,0fb759b3-55bb-4199-abfd-fe51f7773117,1.0,1.111111111,f
1441,1,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.142857143,f
1442,2,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.111111111,f
1443,3,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.166666667,f
1444,4,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.111111111,f
1445,5,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.111111111,f
1446,6,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.166666667,f
1447,7,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.111111111,f
1448,8,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.142857143,f
1449,9,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.142857143,f
1450,10,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.166666667,f
1451,11,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.25,f
1452,12,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.142857143,f
1453,13,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.166666667,f
1454,14,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.142857143,f
1455,15,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.25,f
1456,16,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.166666667,f
1457,17,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.25,f
1458,18,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.5,f
1459,19,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.25,f
1460,20,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,2.0,f
1461,21,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.5,f
1462,22,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,2.0,f
1463,23,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.25,f
1464,24,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.5,f
1465,25,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,2.0,f
1466,26,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,2.0,f
1467,27,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.5,f
1468,28,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,1.5,f
1469,29,0fb759b3-55bb-4199-abfd-fe51f7773117,0.0,2.0,f
1470,0,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,2.0,f
1471,1,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,1.0,1.5,f
1472,2,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,1.0,1.5,f
1473,3,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,2.0,f
1474,4,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,2.0,f
1475,5,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.5,f
1476,6,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.25,f
1477,7,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,2.0,f
1478,8,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.5,f
1479,9,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,2.0,f
1480,10,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.25,f
1481,11,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.5,f
1482,12,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.25,f
1483,13,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.166666667,f
1484,14,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.25,f
1485,15,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.142857143,f
1486,16,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.166666667,f
1487,17,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,1.0,1.142857143,f
1488,18,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.25,f
1489,19,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.166666667,f
1490,20,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.142857143,f
1491,21,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.142857143,f
1492,22,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.111111111,f
1493,23,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,1.0,1.166666667,f
1494,24,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,1.0,1.111111111,f
1495,25,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.111111111,f
1496,26,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.166666667,f
1497,27,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.111111111,f
1498,28,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.142857143,f
1499,29,9abfaeea-07e2-40bd-af8b-dd9b2e59c3c4,0.0,1.111111111,f
1500,0,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,1.0,1.111111111,m
1501,1,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.142857143,m
1502,2,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.111111111,m
1503,3,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.166666667,m
1504,4,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.111111111,m
1505,5,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.111111111,m
1506,6,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.166666667,m
1507,7,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.111111111,m
1508,8,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.142857143,m
1509,9,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.142857143,m
1510,10,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.166666667,m
1511,11,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.25,m
1512,12,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.142857143,m
1513,13,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.166666667,m
1514,14,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.142857143,m
1515,15,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.25,m
1516,16,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.166666667,m
1517,17,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.25,m
1518,18,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.5,m
1519,19,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.25,m
1520,20,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,2.0,m
1521,21,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.5,m
1522,22,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,2.0,m
1523,23,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.25,m
1524,24,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.5,m
1525,25,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,2.0,m
1526,26,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,2.0,m
1527,27,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.5,m
1528,28,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,1.5,m
1529,29,1eb00426-4314-47b3-bd83-a2a7dc6ea11c,0.0,2.0,m
1530,0,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.111111111,m
1531,1,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.142857143,m
1532,2,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,1.0,1.111111111,m
1533,3,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,1.0,1.166666667,m
1534,4,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,1.0,1.111111111,m
1535,5,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.111111111,m
1536,6,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.166666667,m
1537,7,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.111111111,m
1538,8,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.142857143,m
1539,9,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.142857143,m
1540,10,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.166666667,m
1541,11,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.25,m
1542,12,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.142857143,m
1543,13,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.166666667,m
1544,14,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.142857143,m
1545,15,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.25,m
1546,16,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.166666667,m
1547,17,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,1.0,1.25,m
1548,18,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.5,m
1549,19,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.25,m
1550,20,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,1.0,2.0,m
1551,21,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.5,m
1552,22,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,2.0,m
1553,23,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.25,m
1554,24,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.5,m
1555,25,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,2.0,m
1556,26,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,2.0,m
1557,27,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.5,m
1558,28,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,1.5,m
1559,29,4ff18d9e-0c49-4eef-a8de-dd29b9cca609,0.0,2.0,m
1560,0,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,2.0,f
1561,1,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.5,f
1562,2,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.5,f
1563,3,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,2.0,f
1564,4,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,2.0,f
1565,5,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.5,f
1566,6,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.25,f
1567,7,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,2.0,f
1568,8,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.5,f
1569,9,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,2.0,f
1570,10,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.25,f
1571,11,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.5,f
1572,12,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.25,f
1573,13,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.166666667,f
1574,14,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.25,f
1575,15,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.142857143,f
1576,16,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.166666667,f
1577,17,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.142857143,f
1578,18,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.25,f
1579,19,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.166666667,f
1580,20,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.142857143,f
1581,21,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.142857143,f
1582,22,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.111111111,f
1583,23,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.166666667,f
1584,24,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.111111111,f
1585,25,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.111111111,f
1586,26,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.166666667,f
1587,27,bfb08ed4-befb-4fd5-ac83-c669093eabf6,0.0,1.111111111,f
1588,28,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.142857143,f
1589,29,bfb08ed4-befb-4fd5-ac83-c669093eabf6,1.0,1.111111111,f
1590,0,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.111111111,m
1591,1,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.142857143,m
1592,2,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.111111111,m
1593,3,e46c4dab-df49-4c2e-8c64-95c78156e4e4,1.0,1.166666667,m
1594,4,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.111111111,m
1595,5,e46c4dab-df49-4c2e-8c64-95c78156e4e4,1.0,1.111111111,m
1596,6,e46c4dab-df49-4c2e-8c64-95c78156e4e4,1.0,1.166666667,m
1597,7,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.111111111,m
1598,8,e46c4dab-df49-4c2e-8c64-95c78156e4e4,1.0,1.142857143,m
1599,9,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.5,1.142857143,m
1600,10,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.166666667,m
1601,11,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.25,m
1602,12,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.142857143,m
1603,13,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.166666667,m
1604,14,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.142857143,m
1605,15,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.25,m
1606,16,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.166666667,m
1607,17,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.25,m
1608,18,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.5,m
1609,19,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.25,m
1610,20,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,2.0,m
1611,21,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.5,m
1612,22,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,2.0,m
1613,23,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.25,m
1614,24,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.5,m
1615,25,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,2.0,m
1616,26,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,2.0,m
1617,27,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.5,m
1618,28,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,1.5,m
1619,29,e46c4dab-df49-4c2e-8c64-95c78156e4e4,0.0,2.0,m
1620,0,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.111111111,f
1621,1,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.142857143,f
1622,2,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.111111111,f
1623,3,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.166666667,f
1624,4,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.111111111,f
1625,5,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,1.0,1.111111111,f
1626,6,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,1.0,1.166666667,f
1627,7,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.111111111,f
1628,8,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.142857143,f
1629,9,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.142857143,f
1630,10,39611ad9-8c9f-4902-b0e5-eb4e92b05b66,0.0,1.166666667,f
